epoch,filename,val_loss,train_loss
000,hulccap_abc_prefix-epoch-000-000.pt,1.717723592020133,1.670639873631532
001,hulccap_abc_prefix-epoch-000-001.pt,0.9567670565755928,0.980944267411582
002,hulccap_abc_prefix-epoch-000-002.pt,0.7691755528178286,0.749712033852628
003,hulccap_abc_prefix-epoch-000-003.pt,0.9232282286838573,0.6846128257396719
004,hulccap_abc_prefix-epoch-000-004.pt,0.7843607992810362,0.6277379467883276
005,hulccap_abc_prefix-epoch-000-005.pt,0.8322888387038427,0.5153012119947317
006,hulccap_abc_prefix-epoch-000-006.pt,0.8094223772230393,0.5321697022502403
007,hulccap_abc_prefix-epoch-000-007.pt,0.8459996332359665,0.48537753781532217
008,hulccap_abc_prefix-epoch-001-008.pt,0.6043528129949289,0.442931399669835
009,hulccap_abc_prefix-epoch-001-009.pt,0.6607934728483943,0.40684924248669335
010,hulccap_abc_prefix-epoch-001-010.pt,0.5842984364751507,0.3815392811008085
011,hulccap_abc_prefix-epoch-001-011.pt,0.5321790219887215,0.3814966605414262
012,hulccap_abc_prefix-epoch-001-012.pt,0.6030895368689123,0.36435175334222636
013,hulccap_abc_prefix-epoch-001-013.pt,0.5617836203754825,0.3609748818313798
014,hulccap_abc_prefix-epoch-001-014.pt,0.5391178452683723,0.35446577973083504
015,hulccap_abc_prefix-epoch-001-015.pt,0.6206528477589873,0.36738645435780315
016,hulccap_abc_prefix-epoch-002-016.pt,0.48181773629039526,0.34804131846037845
017,hulccap_abc_prefix-epoch-002-017.pt,0.5670839471961645,0.329619644755029
018,hulccap_abc_prefix-epoch-002-018.pt,0.5405001797001151,0.38348689430535854
019,hulccap_abc_prefix-epoch-002-019.pt,0.5148899136658978,0.33041317779620843
020,hulccap_abc_prefix-epoch-002-020.pt,0.5645392629153588,0.3233026536806898
021,hulccap_abc_prefix-epoch-002-021.pt,0.5345511242528173,0.32295877634878656
022,hulccap_abc_prefix-epoch-002-022.pt,0.4471085906467017,0.3431072575486229
023,hulccap_abc_prefix-epoch-002-023.pt,0.4765311085673816,0.30404553952607705
024,hulccap_abc_prefix-epoch-003-024.pt,0.4868086061495192,0.3023581063656692
025,hulccap_abc_prefix-epoch-003-025.pt,0.5117489411769545,0.30298099020494346
026,hulccap_abc_prefix-epoch-003-026.pt,0.5293520111042787,0.3167553442457796
027,hulccap_abc_prefix-epoch-003-027.pt,0.45384056866168976,0.3097348061282665
028,hulccap_abc_prefix-epoch-003-028.pt,0.46943367382182793,0.30150123991092187
029,hulccap_abc_prefix-epoch-003-029.pt,0.4943289045134888,0.30066349945008597
030,hulccap_abc_prefix-epoch-003-030.pt,0.4928286257473862,0.3100157751532517
031,hulccap_abc_prefix-epoch-003-031.pt,0.4226608862004736,0.3010488841232436
032,hulccap_abc_prefix-epoch-004-032.pt,0.4794332389993703,0.31126209727305865
033,hulccap_abc_prefix-epoch-004-033.pt,0.44962352037648945,0.2951812845393815
034,hulccap_abc_prefix-epoch-004-034.pt,0.4803740759106243,0.29122293012795325
035,hulccap_abc_prefix-epoch-004-035.pt,0.5261452318552662,0.30486121668998106
036,hulccap_abc_prefix-epoch-004-036.pt,0.4688721407095299,0.29074307472087385
037,hulccap_abc_prefix-epoch-004-037.pt,0.5433966862585615,0.34500473935153725
038,hulccap_abc_prefix-epoch-004-038.pt,0.45012127262923646,0.2963450955312062
039,hulccap_abc_prefix-epoch-004-039.pt,0.5630331720937701,0.3178756871196502
040,hulccap_abc_prefix-epoch-004-040.pt,0.500545488560901,0.2882309214494649
